,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
4778,San Mauro Forte,2020-04-24,6.9,17.2,0.0,pioggia,mm
4779,San Mauro Forte,2020-04-25,10.4,19.5,0.0,pioggia,mm
4780,San Mauro Forte,2020-04-26,11.6,18.9,1.2,pioggia,mm
4781,San Mauro Forte,2020-04-27,11.9,22.4,2.6,pioggia,mm
4782,San Mauro Forte,2020-04-28,12.7,21.5,1.7,pioggia,mm
4783,San Mauro Forte,2020-04-29,12.2,20.6,0.0,pioggia,mm
4784,San Mauro Forte,2020-04-30,10.7,20.2,0.0,pioggia,mm
4785,San Mauro Forte,2020-05-01,11.4,21.9,0.0,pioggia,mm
4786,San Mauro Forte,2020-05-02,13.3,22.1,4.3,pioggia,mm
4787,San Mauro Forte,2020-05-03,11.3,21.7,5.4,pioggia,mm
4788,San Mauro Forte,2020-05-04,9.2,20.1,0.0,pioggia,mm
4789,San Mauro Forte,2020-05-05,11.6,24.6,0.0,pioggia,mm
4790,San Mauro Forte,2020-05-06,14.6,26.6,1.0,pioggia,mm
4791,San Mauro Forte,2020-05-07,9.7,19.9,0.0,pioggia,mm
4792,San Mauro Forte,2020-05-08,10.0,24.1,0.0,pioggia,mm
4793,San Mauro Forte,2020-05-09,14.3,25.2,0.0,pioggia,mm
4794,San Mauro Forte,2020-05-10,12.4,21.8,0.7,pioggia,mm
4795,San Mauro Forte,2020-05-11,11.9,25.0,0.3,pioggia,mm
4796,San Mauro Forte,2020-05-12,13.6,25.3,0.0,pioggia,mm
4797,San Mauro Forte,2020-05-13,15.1,26.7,0.0,pioggia,mm
4798,San Mauro Forte,2020-05-14,14.8,27.1,0.0,pioggia,mm
4799,San Mauro Forte,2020-05-15,15.3,31.4,0.0,pioggia,mm
4800,San Mauro Forte,2020-05-16,19.3,29.9,0.0,pioggia,mm
4801,San Mauro Forte,2020-05-17,16.5,31.3,0.0,pioggia,mm
